unit_id,group_type,cluster,heat_rate_base,heat_rate_incr1,load_point1,heat_rate_incr2,load_point2,heat_rate_incr3,load_point3,latitude,longitude,state,EPA_region,NERC_region,unit_type,fuel_type
1068_2A,CT (Oil),0,103.01125879755524,7.3943762256588865,18.92948480554116,9.074413846143074,28.88999938964844,,,42.0474,-92.8593978881836,IA,7.0,,Combustion turbine,Diesel Oil
1068_2B,CT (Oil),0,60.498192960291604,9.355675258332553,26.964000701904297,,,,,42.0474,-92.8593978881836,IA,7.0,,Combustion turbine,Diesel Oil
10823_S42,CT (Oil),0,59.64406698904525,7.695757545064932,15.407999992370605,,,,,42.3497,-70.96009826660156,MA,1.0,,Combustion turbine,Diesel Oil
10823_S43,CT (Oil),0,54.07258121547776,7.759214258979545,16.371000289916992,,,,,42.3497,-70.96009826660156,MA,1.0,,Combustion turbine,Diesel Oil
1355_8,CT (Oil),0,319.6438234874727,9.400262742801187,115.55999755859376,,,,,37.7889,-84.71389770507812,KY,4.0,SERC,Combustion turbine,Diesel Oil
1355_9,CT (Oil),0,317.1124873429112,9.707123409093633,115.55999755859376,,,,,37.7889,-84.71389770507812,KY,4.0,SERC,Combustion turbine,Diesel Oil
3403_GCT5,CT (Oil),0,262.1704205955137,9.008752715170404,82.48046770290205,10.554669604107305,92.447998046875,,,36.3156,-86.40059661865234,TN,4.0,,Combustion turbine,Diesel Oil
3403_GCT6,CT (Oil),0,254.0361029767632,9.044507259596132,60.50813083162405,9.783373420351728,90.52200317382812,,,36.3156,-86.40059661865234,TN,4.0,,Combustion turbine,Diesel Oil
3403_GCT7,CT (Oil),0,302.24051525491274,8.24121482875211,64.34202780133178,9.692009309843986,92.447998046875,,,36.3156,-86.40059661865234,TN,4.0,,Combustion turbine,Diesel Oil
3403_GCT8,CT (Oil),0,424.21429628780817,5.6786538284074775,54.126484576432155,9.895340898780457,94.3740005493164,,,36.3156,-86.40059661865234,TN,4.0,,Combustion turbine,Diesel Oil
3406_JCT17,CT (Oil),0,294.20225122157143,7.674704658805947,59.1666365966222,8.918146756232417,86.48354853908229,9.942677186181148,95.33699798583984,36.0278,-87.98609924316406,TN,4.0,,Combustion turbine,Diesel Oil
3406_JCT18,CT (Oil),0,303.5692532199529,7.528245715454342,54.51668581250106,8.997843673170475,92.447998046875,,,36.0278,-87.98609924316406,TN,4.0,,Combustion turbine,Diesel Oil
3406_JCT19,CT (Oil),0,268.39073571688493,8.377683030694822,64.85392672922723,9.055627342757603,89.21861629045199,10.360333803783892,94.3740005493164,36.0278,-87.98609924316406,TN,4.0,,Combustion turbine,Diesel Oil
3406_JCT20,CT (Oil),0,627.6400382843323,2.6260829363790736,132.19741200547122,7.843562386769197,160.8209991455078,,,36.0278,-87.98609924316406,TN,4.0,,Combustion turbine,Diesel Oil
55381_CT-001,CT (Oil),0,80.87122481122505,8.065381189635291,48.1500015258789,,,,,37.9892,-75.54000091552734,VA,3.0,MAAC,Combustion turbine,Diesel Oil
55381_CT-002,CT (Oil),0,173.74696721777988,6.149845167009113,47.1870002746582,,,,,37.9892,-75.54000091552734,VA,3.0,MAAC,Combustion turbine,Diesel Oil
55381_CT-003,CT (Oil),0,110.70570552444158,7.5547327045883295,48.1500015258789,,,,,37.9892,-75.54000091552734,VA,3.0,MAAC,Combustion turbine,Diesel Oil
55381_CT-004,CT (Oil),0,97.48358699178357,7.693299415345797,48.1500015258789,,,,,37.9892,-75.54000091552734,VA,3.0,MAAC,Combustion turbine,Diesel Oil
55381_CT-006,CT (Oil),0,104.9473117948881,7.558725331575228,48.1500015258789,,,,,37.9892,-75.54000091552734,VA,3.0,MAAC,Combustion turbine,Diesel Oil
55699_2,CT (Oil),0,151.28188028869326,8.08608405677913,52.00199890136719,,,,,40.6106,-73.76139831542969,NY,2.0,,Combustion turbine,Diesel Oil
55969_U-01,CT (Oil),0,119.3242162213992,7.884930902895213,53.928001403808594,,,,,41.1056,-72.37670135498047,NY,2.0,,Combustion turbine,Diesel Oil
6046_**7,CT (Oil),0,174.35355618599675,10.845694233165077,51.066778002589004,11.093628896109447,76.0770034790039,,,28.9047,-81.33190155029297,FL,4.0,FRCC,Combustion turbine,Diesel Oil
6046_**8,CT (Oil),0,190.08910306691536,10.81191136587858,47.506374571598435,11.300930008362567,73.18800354003906,,,28.9047,-81.33190155029297,FL,4.0,FRCC,Combustion turbine,Diesel Oil
6046_**9,CT (Oil),0,203.6006704069558,10.498632368586273,53.71878526797406,11.172055489204435,74.1510009765625,,,28.9047,-81.33190155029297,FL,4.0,FRCC,Combustion turbine,Diesel Oil
630_P2,CT (Oil),0,172.91277052951665,10.66711265536766,27.92700004577637,,,,,28.0037,-82.66259765625,FL,4.0,FRCC,Combustion turbine,Diesel Oil
630_P3,CT (Oil),0,205.03606565320683,10.939054118569855,33.705001831054695,,,,,28.0037,-82.66259765625,FL,4.0,FRCC,Combustion turbine,Diesel Oil
630_P4,CT (Oil),0,221.50278382872102,10.702575132733855,34.667999267578125,,,,,28.0037,-82.66259765625,FL,4.0,FRCC,Combustion turbine,Diesel Oil
634_P2,CT (Oil),0,252.46741012508343,9.698005661889956,26.827923602432197,10.979518731920082,50.07600021362305,,,27.8613,-82.6011962890625,FL,4.0,FRCC,Combustion turbine,Diesel Oil
634_P4,CT (Oil),0,240.45084491508868,10.304930405848074,52.96500015258789,,,,,27.8613,-82.6011962890625,FL,4.0,FRCC,Combustion turbine,Diesel Oil
638_1A,CT (Oil),0,118.91214865024789,8.940877149822889,26.964000701904297,,,,,30.3764,-83.18060302734375,FL,4.0,FRCC,Combustion turbine,Diesel Oil
638_1B,CT (Oil),0,94.64395533919011,9.897299009866575,25.038000106811523,,,,,30.3764,-83.18060302734375,FL,4.0,FRCC,Combustion turbine,Diesel Oil
638_3A,CT (Oil),0,106.77224272706802,9.763937476342383,26.964000701904297,,,,,30.3764,-83.18060302734375,FL,4.0,FRCC,Combustion turbine,Diesel Oil
638_3B,CT (Oil),0,97.5213444460864,9.185124962135175,26.964000701904297,,,,,30.3764,-83.18060302734375,FL,4.0,FRCC,Combustion turbine,Diesel Oil
7288_1,CT (Oil),0,341.78483153621005,8.63884734243177,70.62472449537812,10.819726637486337,80.89199829101562,,,39.451,-75.05780029296875,NJ,2.0,MAAC,Combustion turbine,Diesel Oil
7845_LCT1,CT (Oil),0,224.2752297465596,9.324092587501019,85.23228134589337,10.779601279652137,91.48500061035156,,,35.6578,-89.39640045166016,TN,4.0,,Combustion turbine,Diesel Oil
7845_LCT10,CT (Oil),0,263.71028170644325,8.696773678738671,87.39228044675656,16.469176670729528,90.52200317382812,,,35.6578,-89.39640045166016,TN,4.0,,Combustion turbine,Diesel Oil
7845_LCT11,CT (Oil),0,194.50299478370792,9.558387512067661,90.52200317382812,,,,,35.6578,-89.39640045166016,TN,4.0,,Combustion turbine,Diesel Oil
7845_LCT12,CT (Oil),0,208.91425441762462,9.34705619768089,90.52200317382812,,,,,35.6578,-89.39640045166016,TN,4.0,,Combustion turbine,Diesel Oil
7845_LCT2,CT (Oil),0,220.85425184082646,9.351639608496015,84.12738503629588,10.334987920951509,91.48500061035156,,,35.6578,-89.39640045166016,TN,4.0,,Combustion turbine,Diesel Oil
