unit_id,group_type,cluster,heat_rate_base,heat_rate_incr1,load_point1,heat_rate_incr2,load_point2,heat_rate_incr3,load_point3,latitude,longitude,state,EPA_region,NERC_region,unit_type,fuel_type
10343_SG-101,Boiler (Coal),0,30.460641562862925,15.90714999816433,40.70000076293945,,,,,40.8092,-76.45390319824219,PA,3.0,,Circulating fluidized bed boiler,Coal Refuse
1040_1,Boiler (Coal),0,23.21704096822392,11.280599298641288,33.299999237060554,,,,,39.8028,-84.89530181884766,IN,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1040_2,Boiler (Coal),0,34.988685260061764,11.379892994130158,61.04999923706055,,,,,39.8028,-84.89530181884766,IN,5.0,ECAR,Tangentially-fired,Coal
1047_4,Boiler (Coal),0,631.7338713347098,6.776523369272377,121.78917555786363,9.661498499989069,182.22252642353837,11.317890642246107,247.8999938964844,43.3359,-91.16719818115234,IA,7.0,MAPP,Dry bottom turbo-fired boiler,Coal
1048_2,Boiler (Coal),0,133.49493038433002,10.648580322661026,113.7750015258789,,,,,41.8081,-90.2344970703125,IA,7.0,MAPP,Tangentially-fired,"Coal, Natural Gas"
10603_031,Boiler (Coal),0,87.6786833591506,11.27936906911493,23.7431891351713,14.940376984420213,48.268878898433,17.806330154877084,56.42499923706055,40.455,-78.74720001220703,PA,3.0,MAAC,Circulating fluidized bed boiler,Coal
10678_001,Boiler (Coal),0,282.737349570025,10.424311384619756,133.5270401032632,11.0649977506558,169.27499389648438,,,39.5944,-78.74559783935547,MD,3.0,,Circulating fluidized bed boiler,Coal
1081_9,Boiler (Coal),0,71.18332086475118,10.492168217445228,110.0749969482422,,,,,41.5404,-90.44830322265624,IA,7.0,MAPP,Tangentially-fired,"Coal, Pipeline Natural Gas"
1082_3,Boiler (Coal),0,665.4406446711437,9.259997382298334,702.0750122070312,,,,,41.18,-95.8407974243164,IA,7.0,,Dry bottom wall-fired boiler,Coal
1082_4,Boiler (Coal),0,959.6387320908343,6.91633080448041,293.55481271444285,8.738307295658624,509.5616594156141,9.06674917140916,807.5250244140625,41.18,-95.8407974243164,IA,7.0,,Dry bottom wall-fired boiler,Coal
10849_PB1,Boiler (Coal),0,91.52335333873212,12.757069916406927,36.07500076293945,,,,,47.286,-91.26000213623048,MN,5.0,,Dry bottom wall-fired boiler,Coal
10849_PB2,Boiler (Coal),0,46.92520507754335,10.803558640633106,43.29397730991433,20.228462507451027,52.724998474121094,,,47.286,-91.26000213623048,MN,5.0,,Dry bottom wall-fired boiler,Coal
108_SGU1,Boiler (Coal),0,340.54001414344805,9.37216600683476,319.1143086939608,10.287343463740225,357.04998779296875,,,37.9306,-100.97250366210938,KS,7.0,SPP,Dry bottom wall-fired boiler,Coal
1091_2,Boiler (Coal),0,85.08373610407432,10.266084319566367,200.9617156714205,11.161797778705315,237.7250061035156,,,42.3251,-96.37969970703124,IA,7.0,,Dry bottom wall-fired boiler,Coal
1091_3,Boiler (Coal),0,170.9045107856779,10.471411465612267,495.19271951626,15.522004554690088,504.7634765292452,58.963383914685934,510.6000061035156,42.3251,-96.37969970703124,IA,7.0,,Dry bottom wall-fired boiler,Coal
10_1,Boiler (Coal),0,150.28817494771508,8.59631995708684,249.06444378155211,63.96038202229628,254.375,,,32.6017,-87.78109741210938,AL,4.0,SERC,Cell burner boiler,Coal
10_2,Boiler (Coal),0,144.6145109795466,8.861542131940737,208.63650861126428,12.825334870147731,251.6000061035156,,,32.6017,-87.78109741210938,AL,4.0,SERC,Dry bottom wall-fired boiler,Coal
1104_1,Boiler (Coal),0,419.3379990657408,6.265536197727267,94.29998376258969,11.804609429235525,213.6750030517578,,,40.7412,-91.1167984008789,IA,7.0,MAPP,Tangentially-fired,Coal
1122_7,Boiler (Coal),0,38.05171946618263,10.91995279969732,18.081121031517423,15.205469672754585,32.375,,,42.0247,-93.60690307617188,IA,7.0,MAPP,Tangentially-fired,Coal
1122_8,Boiler (Coal),0,165.11090164874446,7.201596241444571,26.25282848269725,13.34581635772676,62.9000015258789,,,42.0247,-93.60690307617188,IA,7.0,MAPP,Dry bottom wall-fired boiler,"Coal, Natural Gas"
1131_7,Boiler (Coal),0,40.622268375732006,11.011482523045123,21.99877271545463,13.04286493669884,33.299999237060554,,,42.5267,-92.43939971923828,IA,7.0,MAPP,Dry bottom wall-fired boiler,Coal
113_1,Boiler (Coal),0,135.49948835954055,11.683363515867029,112.8499984741211,,,,,34.9394,-110.30329895019531,AZ,9.0,WECC,Tangentially-fired,Coal
113_3,Boiler (Coal),0,331.0318252650277,9.813626534534851,134.6216455603083,12.221636845686776,265.47500610351557,,,34.9394,-110.30329895019531,AZ,9.0,WECC,Tangentially-fired,Coal
113_4,Boiler (Coal),0,529.8367334435171,9.159881207725851,185.0172481930174,10.811326186125676,380.1749877929688,,,34.9394,-110.30329895019531,AZ,9.0,WECC,Tangentially-fired,Coal
1167_8,Boiler (Coal),0,-46.382626606827486,14.009195024045475,70.30000305175781,,,,,41.3917,-91.05690002441406,IA,7.0,MAPP,Cyclone boiler,Coal
1167_9,Boiler (Coal),0,104.5083987130915,10.980440452070631,129.35541336069952,12.212517672513785,150.16402047224182,15.394568783489216,160.02499389648438,41.3917,-91.05690002441406,IA,7.0,MAPP,Tangentially-fired,Coal
1241_2,Boiler (Coal),0,1068.0085931636208,8.354847833402621,655.8250122070312,,,,,38.3472,-94.63890075683594,KS,7.0,SPP,Dry bottom wall-fired boiler,Coal
1250_4,Boiler (Coal),0,116.31182184080455,8.946541821691689,54.56519060995115,10.194074523313585,104.4412497481423,18.601475911207846,114.6999969482422,39.0072,-95.26920318603516,KS,7.0,,Tangentially-fired,Coal
1250_5,Boiler (Coal),0,482.5326036088975,8.092200527819706,162.3632853227735,10.599007631256079,353.3350314930307,14.156114064698901,375.5499877929688,39.0072,-95.26920318603516,KS,7.0,,Tangentially-fired,Coal
1252_9,Boiler (Coal),0,97.7695658495317,10.197521216367633,51.80759120729787,11.848651884679114,71.2249984741211,,,39.0522,-95.56690216064452,KS,7.0,SPP,Tangentially-fired,Coal
126_4,Boiler (Coal),0,87.97137717901991,10.324029529450595,90.22274925192913,10.841424773551259,153.5500030517578,,,32.16,-110.90470123291016,AZ,9.0,,Dry bottom wall-fired boiler,Coal
127_1,Boiler (Coal),0,2030.5446990126327,1.3554312740592782,212.49364442995412,11.226854971749477,640.3675364366792,51.34069673992028,649.3499755859375,34.0825,-99.17530059814452,TX,6.0,ERCOT,Dry bottom wall-fired boiler,Coal
1295_1,Boiler (Coal),0,232.54942032678943,7.120708084554758,38.849998474121094,,,,,39.1486,-94.6405029296875,KS,7.0,SPP,Cyclone boiler,"Coal, Natural Gas"
1295_2,Boiler (Coal),0,-204.26247153821862,13.497367665536487,79.55000305175781,,,,,39.1486,-94.6405029296875,KS,7.0,SPP,Dry bottom wall-fired boiler,"Coal, Natural Gas"
130_1,Boiler (Coal),0,406.0499941928364,9.447849116554698,359.92050909355964,11.437280134600465,434.1679831521568,11.769876197840672,582.75,33.3692,-80.11190032958984,SC,4.0,,Dry bottom wall-fired boiler,Coal
130_2,Boiler (Coal),0,584.406945214102,9.228726288208836,302.8944599834182,10.294339823507652,477.07418962184937,12.008449163126686,551.2999877929689,33.3692,-80.11190032958984,SC,4.0,,Tangentially-fired,Coal
130_3,Boiler (Coal),0,291.44718649527175,10.032589835045703,396.8997186272029,10.446356207594716,503.0950511122409,11.498784667119994,600.3250122070312,33.3692,-80.11190032958984,SC,4.0,,Tangentially-fired,Coal
130_4,Boiler (Coal),0,636.7064569947407,9.872672994079972,538.4920846677446,10.620027355402566,598.6261929455021,16.040421780814874,611.4249877929688,33.3692,-80.11190032958984,SC,4.0,,Tangentially-fired,Coal
1353_BSU1,Boiler (Coal),0,253.7301410523352,8.999034182027977,209.1017992494471,9.836827604922203,292.29998779296875,,,38.1707,-82.61759948730469,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
1355_1,Boiler (Coal),0,35.521467496101906,10.783835512073603,80.23890294070873,12.589607297501766,106.375,,,37.7889,-84.71389770507812,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1355_2,Boiler (Coal),0,42.72234170182287,10.8930790198721,129.85341068212344,12.35560014497475,168.35000610351562,,,37.7889,-84.71389770507812,KY,4.0,SERC,Tangentially-fired,Coal
1355_3,Boiler (Coal),0,129.71521517557778,10.844126268657412,331.51799478432406,12.496579969951538,422.7250061035156,,,37.7889,-84.71389770507812,KY,4.0,SERC,Tangentially-fired,Coal
1356_1,Boiler (Coal),0,475.6156694390403,9.268322191596953,396.7951615014,9.812544540908512,494.875,,,38.7497,-85.03500366210938,KY,4.0,,Tangentially-fired,Coal
1356_2,Boiler (Coal),0,100.96913899885516,9.059856178211415,450.5585235393437,9.974184941102672,493.0249938964844,,,38.7497,-85.03500366210938,KY,4.0,,Tangentially-fired,Coal
1356_3,Boiler (Coal),0,384.55591890990195,7.801954025043832,237.8643866470533,9.158657511856381,487.2304032597625,13.501003764518444,495.7999877929688,38.7497,-85.03500366210938,KY,4.0,,Dry bottom wall-fired boiler,Coal
1356_4,Boiler (Coal),0,442.46121800444206,8.382588712220237,227.41324034905662,9.233133186176463,286.010782447057,9.853722879338717,506.8999938964844,38.7497,-85.03500366210938,KY,4.0,,Dry bottom wall-fired boiler,Coal
1364_1,Boiler (Coal),0,119.79394238292718,8.980512276390249,165.89002585534863,9.494986168167884,250.82990533271897,9.671625314291443,316.3500061035156,38.0531,-85.91000366210938,KY,4.0,ECAR,Tangentially-fired,Coal
1364_2,Boiler (Coal),0,98.53151818976202,9.09875881935984,176.27821038018828,9.533512756960905,302.1922927232774,12.18179359550936,316.3500061035156,38.0531,-85.91000366210938,KY,4.0,ECAR,Tangentially-fired,Coal
1364_3,Boiler (Coal),0,350.96314610220253,8.987840602114447,250.751805776716,10.195907381409324,401.45001220703125,,,38.0531,-85.91000366210938,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
1364_4,Boiler (Coal),0,292.65627298704084,9.488001043020985,493.0249938964844,,,,,38.0531,-85.91000366210938,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
136_1,Boiler (Coal),0,1456.7266520966489,7.157033942303091,638.25,,,,,29.7333,-81.63390350341797,FL,4.0,SERC,Dry bottom wall-fired boiler,Coal
136_2,Boiler (Coal),0,1366.7423154744529,7.344945346454046,642.875,,,,,29.7333,-81.63390350341797,FL,4.0,SERC,Dry bottom wall-fired boiler,Coal
1374_1,Boiler (Coal),0,84.65991403459246,10.252072189040849,146.14999389648438,,,,,37.7958,-87.05970001220703,KY,4.0,ECAR,Cyclone boiler,Coal
1374_2,Boiler (Coal),0,79.16792337766934,10.202263955581618,272.875,,,,,37.7958,-87.05970001220703,KY,4.0,ECAR,Tangentially-fired,Coal
1378_1,Boiler (Coal),0,5864.6906371556215,-4.08093695640963,374.62989835809026,10.25815336377465,566.0999755859375,,,37.2608,-86.97830200195312,KY,4.0,SERC,Cyclone boiler,Coal
1378_2,Boiler (Coal),0,1125.0215910668185,9.517151678698706,585.5250244140625,,,,,37.2608,-86.97830200195312,KY,4.0,SERC,Cyclone boiler,Coal
1378_3,Boiler (Coal),0,1721.9196790027802,8.474756212026492,937.9500122070312,,,,,37.2608,-86.97830200195312,KY,4.0,SERC,Cyclone boiler,Coal
1379_1,Boiler (Coal),0,103.59195997833368,10.840800578255534,130.42500305175778,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_2,Boiler (Coal),0,134.1291660878252,10.559797251742406,124.875,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_3,Boiler (Coal),0,105.37931960926508,10.89926674432267,134.125,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_4,Boiler (Coal),0,101.04536319437814,10.880968650831054,124.6703499588608,20.248943984816393,132.27499389648438,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_5,Boiler (Coal),0,84.5473430209531,11.12910397399496,142.4499969482422,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_6,Boiler (Coal),0,63.19871235658533,10.871201092378474,132.27499389648438,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_7,Boiler (Coal),0,54.25883581904699,10.970812137240904,135.97500610351562,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_8,Boiler (Coal),0,68.92973690970315,10.809897006503132,126.7249984741211,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1379_9,Boiler (Coal),0,77.95009064223478,10.66889058355108,127.6500015258789,,,,,37.1517,-88.7750015258789,KY,4.0,SERC,Dry bottom wall-fired boiler,Coal
1382_H1,Boiler (Coal),0,509.28526732850014,3.9236478282273732,75.02543498023772,11.08668361195816,152.7200014073764,26.603502861859397,156.3249969482422,37.6472,-87.50279998779297,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
1382_H2,Boiler (Coal),0,155.96019828468738,9.982585832877726,114.88753968425225,11.916357244265294,160.02499389648438,,,37.6472,-87.50279998779297,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
1384_1,Boiler (Coal),0,3.7550285135870594,10.622068269632734,115.625,,,,,37.0,-84.5916976928711,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
1384_2,Boiler (Coal),0,41.59716576347765,10.208580223595904,226.625,,,,,37.0,-84.5916976928711,KY,4.0,ECAR,Dry bottom wall-fired boiler,Coal
1552_1,Boiler (Coal),0,-88.48412282994434,12.09586991918033,188.6999969482422,,,,,39.3269,-76.36499786376953,MD,3.0,MAAC,Cyclone boiler,Coal
1552_2,Boiler (Coal),0,14.97965473815645,9.225026985169544,58.064232875637884,10.826255525544147,186.8500061035156,,,39.3269,-76.36499786376953,MD,3.0,MAAC,Cyclone boiler,Coal
1554_2,Boiler (Coal),0,340.0318840295302,6.9744037324661585,91.1492973201304,15.577385831097315,122.0999984741211,,,39.1781,-76.52680206298828,MD,3.0,MAAC,Dry bottom wall-fired boiler,Coal
1554_3,Boiler (Coal),0,711.2170244836999,6.717187541358267,290.45001220703125,,,,,39.1781,-76.52680206298828,MD,3.0,MAAC,Dry bottom wall-fired boiler,Coal
1571_1,Boiler (Coal),0,235.12749364957887,9.871457810040814,327.7694849433449,60.066363532497114,332.07501220703125,,,38.5444,-76.68609619140625,MD,3.0,MAAC,Dry bottom wall-fired boiler,Coal
1571_2,Boiler (Coal),0,190.8229824804433,9.803167542674503,338.54998779296875,,,,,38.5444,-76.68609619140625,MD,3.0,MAAC,Dry bottom wall-fired boiler,Coal
1572_1,Boiler (Coal),0,81.82440552522371,9.788434401017607,178.52499389648438,,,,,39.2086,-77.46440124511719,MD,3.0,MAAC,Tangentially-fired,Coal
1572_2,Boiler (Coal),0,105.69994104553088,9.414072741057428,176.6750030517578,,,,,39.2086,-77.46440124511719,MD,3.0,MAAC,Tangentially-fired,Coal
1572_3,Boiler (Coal),0,107.59136212931935,9.348222903440051,176.6750030517578,,,,,39.2086,-77.46440124511719,MD,3.0,MAAC,Tangentially-fired,Coal
1573_1,Boiler (Coal),0,1102.537956915426,5.969750979337527,231.92005561187008,7.153348351118259,356.1890639415456,8.45663186667325,596.625,38.3592,-76.97669982910156,MD,3.0,MAAC,Tangentially-fired,Coal
1573_2,Boiler (Coal),0,511.9370086986103,8.567715299406013,592.3323832647986,16.990795029303502,596.625,,,38.3592,-76.97669982910156,MD,3.0,MAAC,Tangentially-fired,Coal
160_2,Boiler (Coal),0,383.0352622739637,3.3808876706485247,52.7301874447704,11.393096201803052,185.9250030517578,,,32.0619,-109.89309692382812,AZ,9.0,,Dry bottom turbo-fired boiler,Coal
160_3,Boiler (Coal),0,96.13622150412633,10.42531181537676,143.1263782560369,10.858176201936793,193.3249969482422,,,32.0619,-109.89309692382812,AZ,9.0,,Dry bottom turbo-fired boiler,Coal
1619_1,Boiler (Coal),0,160.40349811083018,9.986898352736098,157.47545279015574,10.888526492155659,233.1000061035156,,,41.7125,-71.19139862060547,MA,1.0,NPCC,Tangentially-fired,Coal
1619_2,Boiler (Coal),0,203.30263171587603,9.080262918192037,233.1000061035156,,,,,41.7125,-71.19139862060547,MA,1.0,NPCC,Tangentially-fired,Coal
1619_3,Boiler (Coal),0,953.548483320555,7.666206899498472,579.0499877929688,,,,,41.7125,-71.19139862060547,MA,1.0,NPCC,Dry bottom wall-fired boiler,Coal
165_1,Boiler (Coal),0,609.3340599146164,10.501130684855587,473.6000061035156,,,,,36.1906,-95.28890228271484,OK,6.0,SPP,Dry bottom wall-fired boiler,Coal
165_2,Boiler (Coal),0,649.1315116774454,10.669750466687104,481.32138185247965,43.452412189269054,486.5499877929688,,,36.1906,-95.28890228271484,OK,6.0,SPP,Dry bottom wall-fired boiler,Coal
1695_4,Boiler (Coal),0,65.35449943472793,8.608407632169262,83.49627412509379,10.3942746440334,131.35000610351562,,,43.2542,-86.24169921875,MI,5.0,ECAR,Tangentially-fired,Coal
1695_5,Boiler (Coal),0,-48.412804270467745,10.693148381023873,145.22500610351562,,,,,43.2542,-86.24169921875,MI,5.0,ECAR,Tangentially-fired,Coal
1702_1,Boiler (Coal),0,621.3144351169823,7.022464069469152,135.95152042220553,10.792798489147144,260.85000610351557,,,43.6425,-83.84310150146484,MI,5.0,,Tangentially-fired,Coal
1702_2,Boiler (Coal),0,471.50270371922204,8.783105425336068,265.47500610351557,,,,,43.6425,-83.84310150146484,MI,5.0,,Dry bottom wall-fired boiler,Coal
1710_1,Boiler (Coal),0,267.24635873576716,9.817533430603813,192.65382349261304,10.83193933464175,254.94258262428417,47.77182980633078,259.0,42.9103,-86.20359802246094,MI,5.0,,Tangentially-fired,Coal
1710_2,Boiler (Coal),0,327.0215454606886,9.086744519435019,179.62707767465113,9.9969683163967,352.42498779296875,,,42.9103,-86.20359802246094,MI,5.0,,Cell burner boiler,Coal
1710_3,Boiler (Coal),0,1137.5508737554496,8.204657859631881,796.9841914067752,19.77261731690759,833.4249877929688,,,42.9103,-86.20359802246094,MI,5.0,,Dry bottom wall-fired boiler,Coal
1720_7,Boiler (Coal),0,90.38932737771687,8.972146718072562,121.27422763587307,11.88394800970968,132.27499389648438,,,43.6425,-83.84310150146484,MI,5.0,ECAR,Tangentially-fired,Coal
1720_8,Boiler (Coal),0,431.46495754919533,7.031869808051739,130.42500305175778,,,,,43.6425,-83.84310150146484,MI,5.0,ECAR,Tangentially-fired,Coal
1723_1,Boiler (Coal),0,93.74707943430245,9.570052132561424,53.33834146554711,10.503110452863746,94.3499984741211,,,41.7917,-83.44860076904297,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1723_2,Boiler (Coal),0,44.05694904986929,10.776669387213387,82.32499694824219,,,,,41.7917,-83.44860076904297,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1723_3,Boiler (Coal),0,162.0832746071532,8.25963776844302,48.14527997678258,10.741518319634645,120.25,,,41.7917,-83.44860076904297,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1733_1,Boiler (Coal),0,842.9159964841846,9.183525807229278,752.0250244140625,,,,,41.8917,-83.34609985351562,MI,5.0,ECAR,Cell burner boiler,Coal
1733_2,Boiler (Coal),0,962.3116882877956,8.929914101559786,771.4500122070312,,,,,41.8917,-83.34609985351562,MI,5.0,ECAR,Cell burner boiler,Coal
1733_3,Boiler (Coal),0,683.5281652060452,8.820012760744348,774.2249755859375,,,,,41.8917,-83.34609985351562,MI,5.0,ECAR,Cell burner boiler,Coal
1733_4,Boiler (Coal),0,773.4157529275574,8.723862683945985,759.4249877929688,,,,,41.8917,-83.34609985351562,MI,5.0,ECAR,Cell burner boiler,Coal
1740_3,Boiler (Coal),0,2271.261518301193,-5.005993797687344,142.46526304019025,12.86913190201982,219.2250061035156,,,42.2733,-83.11309814453125,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1743_1,Boiler (Coal),0,377.8184311171189,2.4370470618666173,38.472742340436675,9.373615495632453,150.77499389648438,,,42.7642,-82.4719009399414,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1743_2,Boiler (Coal),0,186.3984614248616,9.070825910641481,145.22500610351562,,,,,42.7642,-82.4719009399414,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1743_3,Boiler (Coal),0,215.93743111813973,7.833853023192809,73.70774531454897,9.638325871343524,139.67500305175778,,,42.7642,-82.4719009399414,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1743_4,Boiler (Coal),0,118.93119326307176,9.967061739076424,139.67500305175778,,,,,42.7642,-82.4719009399414,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1743_6,Boiler (Coal),0,346.63247144247003,8.507526890142131,270.10000610351557,,,,,42.7642,-82.4719009399414,MI,5.0,ECAR,Tangentially-fired,Coal
1743_7,Boiler (Coal),0,367.7507150973175,8.800811580122275,283.3247846601496,11.608461609870265,425.5,,,42.7642,-82.4719009399414,MI,5.0,ECAR,Tangentially-fired,Coal
1769_5,Boiler (Coal),0,81.49147542624242,10.110282864400805,59.20000076293945,,,,,46.5789,-87.3949966430664,MI,5.0,,Dry bottom wall-fired boiler,Coal
1769_6,Boiler (Coal),0,291.20224705865184,2.8533257902607723,33.273880943908885,11.76639256741694,47.64977569906566,13.523338887334168,56.42499923706055,46.5789,-87.3949966430664,MI,5.0,,Dry bottom wall-fired boiler,Coal
1769_7,Boiler (Coal),0,82.71239399676985,9.898331110629373,82.32499694824219,,,,,46.5789,-87.3949966430664,MI,5.0,,Dry bottom wall-fired boiler,Coal
1769_8,Boiler (Coal),0,386.6293004971656,3.7205923564728303,44.784162012924426,10.499387764256813,69.68627945878629,12.295348252430616,84.17500305175781,46.5789,-87.3949966430664,MI,5.0,,Dry bottom wall-fired boiler,Coal
1769_9,Boiler (Coal),0,449.3276468709308,4.528241938874628,62.69420050896469,12.572329806794318,85.0999984741211,,,46.5789,-87.3949966430664,MI,5.0,,Dry bottom wall-fired boiler,Coal
1825_3,Boiler (Coal),0,48.75977206947773,8.856528361608365,46.87356242987703,9.171144142758905,71.2249984741211,,,43.0722,-86.23419952392578,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1831_4,Boiler (Coal),0,74.27684393346969,10.849776307081056,72.1500015258789,,,,,42.7183,-84.55860137939453,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1831_5,Boiler (Coal),0,49.49415753698091,12.611381801661365,68.44999694824219,,,,,42.7183,-84.55860137939453,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1831_6,Boiler (Coal),0,1009.9304209969348,-15.351110240418578,34.672308597642676,12.718193005522965,66.59999847412111,,,42.7183,-84.55860137939453,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1832_1,Boiler (Coal),0,234.079845131859,10.469634721602512,108.38751080054415,15.057909610024812,155.39999389648438,,,42.6919,-84.6572036743164,MI,5.0,ECAR,Dry bottom wall-fired boiler,Coal
1843_3,Boiler (Coal),0,107.06384671724129,10.972000844870806,41.625,,,,,46.5314,-87.3917007446289,MI,5.0,MAIN,Tangentially-fired,Coal
1891_1,Boiler (Coal),0,74.57908017158051,10.937024236588163,15.116692944596734,13.433259159727497,39.775001525878906,,,47.5306,-92.16190338134766,MN,5.0,MAPP,Tangentially-fired,"Coal, Natural Gas"
1891_2,Boiler (Coal),0,58.1015653145712,12.121419810102614,29.60000038146973,,,,,47.5306,-92.16190338134766,MN,5.0,MAPP,Tangentially-fired,"Coal, Natural Gas"
1893_1,Boiler (Coal),0,114.33611776723654,10.649127351581662,55.17184702852802,12.468648115968346,66.37965502454331,38.75302617904175,67.52500152587889,47.2603,-93.6530990600586,MN,5.0,MAPP,Dry bottom wall-fired boiler,Coal
1893_2,Boiler (Coal),0,415.7113231217002,-1.0353385470056646,31.527417158127733,10.497979042003884,62.69986798904142,15.792283043016784,67.52500152587889,47.2603,-93.6530990600586,MN,5.0,MAPP,Dry bottom wall-fired boiler,Coal
1893_3,Boiler (Coal),0,772.9737900504942,7.593654437835027,209.64871374414432,10.996692043633372,351.5835404573429,16.65186611571688,365.375,47.2603,-93.6530990600586,MN,5.0,MAPP,Tangentially-fired,Coal
1893_4,Boiler (Coal),0,234.53081975662568,10.447667504487578,550.6036758338545,13.283604816507347,604.0250244140625,,,47.2603,-93.6530990600586,MN,5.0,MAPP,Tangentially-fired,Coal
1915_1,Boiler (Coal),0,259.75130847722284,9.758614195201364,466.48664681374964,10.360550942076916,500.7684416398528,13.93514765193146,517.0750122070311,45.03,-92.77860260009766,MN,5.0,MAPP,Cyclone boiler,Coal
1943_2,Boiler (Coal),0,202.8105151183231,5.717818888479557,31.280591937544152,12.471500123637762,53.6500015258789,,,46.29,-96.04280090332031,MN,5.0,MAPP,Tangentially-fired,Coal
1943_3,Boiler (Coal),0,33.705263295567306,11.801536270219124,74.0,,,,,46.29,-96.04280090332031,MN,5.0,MAPP,Dry bottom wall-fired boiler,Coal
2049_4,Boiler (Coal),0,76.23429150643572,10.100126103150801,231.25,,,,,30.4408,-89.02649688720703,MS,4.0,SERC,Dry bottom wall-fired boiler,Coal
2049_5,Boiler (Coal),0,548.0151751664483,7.637455393425652,159.98477051460958,10.396766169154704,464.3500061035156,,,30.4408,-89.02649688720703,MS,4.0,SERC,Dry bottom wall-fired boiler,Coal
2076_1,Boiler (Coal),0,30.25743502025589,11.829475811148242,200.7250061035156,,,,,37.3596,-94.59130096435548,MO,7.0,SPP,Cyclone boiler,Coal
