unit_id,a4,a3,a2,a1,a0,load_min,load_2,load_3,load_4,load_max,total_load,min_gen_perc,heat_rate(load_min),heat_rate(load_2),heat_rate(load_3),heat_rate(load_4),heat_rate(load_max),latitude,longitude,state,EPA_region,NERC_region,unit_type,fuel_type,group_type
1353_AUX2,,,,,,,,,,,0.0,,,,,,,38.1707,-82.61759948730469,KY,4.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
1507_1,1.0047961590737182e-05,-0.0013737808094856033,0.06863416297957413,-1.5343672551578966,25.507949837756986,8.666999816894531,19.74149990081787,30.81599998474121,41.890500068664544,52.96500015258789,4122.603515625,0.16363635659217834,16.527486233737473,12.92238373348143,12.260939404244569,11.627464709485094,11.733589948231435,43.75,-70.15689849853516,ME,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
1507_2,,,,,,,,,,,0.0,,,,,,,43.75,-70.15689849853516,ME,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
1507_3,1.907318553283255e-07,-6.730401699185237e-05,0.008831981908078388,-0.5196759521091618,21.644658797010997,27.92700004577637,51.03900003433228,74.15100002288818,97.26300001144408,120.375,17185.697265625,0.23199999332427976,12.669968826321625,10.473898083582684,9.997399575361332,9.792438692972883,9.717105368704622,43.75,-70.15689849853516,ME,1.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
1507_4,1.1991755193994295e-09,-1.7239490234634164e-06,0.0008769493020373811,-0.18517487524242915,23.51860863111813,16.371000289916992,163.70999765396118,311.04899501800537,458.3879923820496,605.7269897460938,174041.0625,0.027027027681469917,20.71466373184948,10.004100085860491,10.110293157419084,9.800377731723726,11.404771998273576,43.75,-70.15689849853516,ME,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
1554_1,1.6107397116044954e-08,-1.0128374345174374e-05,0.0021175826416398318,-0.19561226086131334,18.272657141621394,33.705001831054695,57.0577507019043,80.4104995727539,103.76324844360352,127.11599731445312,68228.546875,0.2651515305042267,13.718151027336747,12.294744660463504,11.642785362859195,11.326731485652022,11.026012468705163,39.1781,-76.52680206298828,MD,3.0,MAAC,Dry bottom wall-fired boiler,Other Oil,Boiler (Oil)
1554_4,-3.7323224928232663e-10,-1.9244005932056176e-07,0.00031744083021327773,-0.10407690874698644,22.810295784146227,26.000999450683594,119.17125129699707,212.34150314331055,305.51175498962397,398.6820068359375,20777.6875,0.06521739065647125,20.315245335425058,14.514575774442058,12.422257054961367,11.90357590936859,10.148825739821948,39.1781,-76.52680206298828,MD,3.0,MAAC,Dry bottom wall-fired boiler,Other Oil,Boiler (Oil)
1564_8,,,,,,,,,,,0.0,,,,,,,38.4878,-75.82080078125,MD,3.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
1599_1,,,,,,,,,,,0.0,,,,,,,41.7694,-70.50969696044922,MA,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
1599_2,3.1391862277607887e-10,-5.135681191409929e-07,0.00031032076284748537,-0.08437853179173258,19.095228374508306,67.41000366210939,193.56299591064453,319.7159881591797,445.86898040771484,572.02197265625,71763.7265625,0.11784513294696808,14.666569211427666,11.105529067374377,10.334700679271156,10.049528583232396,9.85363383045758,41.7694,-70.50969696044922,MA,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
1619_4,1.1528356688235662e-09,-9.951532998995351e-07,0.00036728614343919816,-0.08109584653717747,20.591329872729627,42.37200164794922,130.72725105285645,219.08250045776367,307.43774986267084,395.7929992675781,20680.42578125,0.10705596208572388,17.7425677747955,14.38011220968212,12.64478209445939,11.756017795758446,12.619455760162491,41.7125,-71.19139862060547,MA,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
1642_3,1.081701057634863e-06,-0.00030627865108047013,0.03144590270936876,-1.4053372481880102,36.837397404571355,25.038000106811523,43.09425020217896,61.15050029754639,79.2067503929138,97.26300048828124,14154.173828125,0.2574257552623749,16.981700079837243,13.892959496319072,13.578768778481972,13.186762455312172,12.624064530941494,42.0956,-72.5958023071289,MA,1.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
1682_8,,,,,,,,,,,0.0,,,,,,,41.8653,-71.1061019897461,MA,1.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2378_3,,,,,,,,,,,0.0,,,,,,,39.29,-74.63390350341797,NJ,2.0,MAAC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2440_001,,,,,,,,,,,0.0,,,,,,,34.8456,-80.89420318603516,SC,4.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2493_60,,,,,,,,,,,0.0,,,,,,,40.7281,-73.97419738769531,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2493_70,,,,,,,,,,,0.0,,,,,,,40.7281,-73.97419738769531,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2503_BLR116,,,,,,,,,,,0.0,,,,,,,40.7711,-73.99109649658203,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2503_BLR117,,,,,,,,,,,0.0,,,,,,,40.7711,-73.99109649658203,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2503_BLR118,,,,,,,,,,,0.0,,,,,,,40.7711,-73.99109649658203,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2516_1,1.979512233477155e-10,-2.735848088346873e-07,0.00014486320947501978,-0.035876238208199386,13.673005449331589,101.11499786376952,175.2659969329834,249.41699600219727,323.5679950714112,397.718994140625,681066.375,0.2542372941970825,11.264350563728067,10.548901648368137,10.25776718181059,10.132984913963547,10.060220047773178,40.9231,-73.3416976928711,NY,2.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2516_2,-3.171843270467512e-10,1.614786371770667e-07,2.0628558520172334e-05,-0.02103146427267679,12.885885851165273,89.55899810791016,166.839750289917,244.12050247192383,321.4012546539306,398.6820068359375,759474.75,0.22463767230510712,11.263377182016391,10.455366469476036,10.203778278167396,10.233841045595335,9.999259146648898,40.9231,-73.3416976928711,NY,2.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2516_3,-2.2457284134045375e-10,1.2517300361110676e-07,1.0576115812815594e-05,-0.016192035116671943,12.41575451521763,95.33699798583984,163.46924781799316,231.60149765014648,299.7337474822998,367.8659973144531,741213.375,0.2591623067855835,11.058096163957813,10.437897596505737,10.141831401825034,10.070706441224305,10.009192224555726,40.9231,-73.3416976928711,NY,2.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2516_4,-1.263751754458064e-10,8.539215755418536e-08,7.773196051323659e-07,-0.011922735299804246,12.483159998391221,95.33699798583984,162.024751663208,228.71250534057617,295.4002590179444,362.0880126953125,1630753.75,0.2632978558540344,11.417102209217546,10.847907766333575,10.472761393031824,10.267877295079387,10.149482647106328,40.9231,-73.3416976928711,NY,2.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2517_3,4.3733725194852725e-08,-2.1299323348112666e-05,0.003790051330681896,-0.2971169062963108,19.664362588946094,36.59400177001953,77.04000282287599,117.48600387573242,157.93200492858887,198.3780059814453,303916.0625,0.18446601927280426,12.901680799108467,11.070607777682559,10.863292199344077,10.578785067918409,11.324997226828424,40.9503,-73.07859802246094,NY,2.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2517_4,4.7979868348813886e-08,-2.292891178981535e-05,0.004012216323607596,-0.31671047553143505,20.657260657981116,30.81599998474121,73.18800020217896,115.5600004196167,157.93200063705444,200.3040008544922,257693.984375,0.1538461595773697,14.079898620262586,11.357030291658294,10.810225319183676,10.240925093182156,11.162384590080379,40.9503,-73.07859802246094,NY,2.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
2594_5,,,,,,,,,,,0.0,,,,,,,43.46,-76.52999877929688,NY,2.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2594_6,,,,,,,,,,,0.0,,,,,,,43.46,-76.52999877929688,NY,2.0,NPCC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
2828_B008,,,,,,,,,,,0.0,,,,,,,40.2522,-80.64859771728516,OH,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
2828_B010,,,,,,,,,,,0.0,,,,,,,40.2522,-80.64859771728516,OH,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
2872_B001,,,,,,,,,,,0.0,,,,,,,39.5908,-81.67970275878906,OH,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
3148_3,-1.911734563036943e-11,2.3287800625677657e-08,5.716789539408174e-07,-0.0104827959981825,13.933297473468425,245.56500244140625,355.82850646972656,466.0920104980469,576.3555145263673,686.6190185546875,2608563.0,0.3576437532901764,11.668893878533463,11.018312182879686,10.627316960034165,10.430449356904269,10.29442923877705,40.796,-75.10700225830078,PA,3.0,MAAC,Tangentially-fired,Residual Oil,Boiler (Oil)
3148_4,-4.897603236420868e-11,4.697715144651199e-08,7.166126759312257e-06,-0.01669359275759431,14.226428174735842,167.56199645996094,304.0672492980957,440.57250213623047,577.0777549743652,713.5830078125,2943460.5,0.2348178029060364,11.812821879236633,10.715024427017076,10.434766150786317,10.5758283469653,10.333868160362973,40.796,-75.10700225830078,PA,3.0,MAAC,Tangentially-fired,Residual Oil,Boiler (Oil)
3161_3,2.2267731745012115e-08,-1.5403802323522332e-05,0.003931917003635266,-0.4461465444949531,30.778115223079986,31.77899932861328,89.55899620056152,147.33899307250974,205.118989944458,262.89898681640625,118113.875,0.12087912112474443,20.099231369759195,12.726306551866895,11.624761314668458,11.177219474931764,11.722888957811033,39.858000000000004,-75.322998046875,PA,3.0,,Tangentially-fired,Diesel Oil,Boiler (Oil)
3161_4,3.2722819827942743e-08,-1.84860770033807e-05,0.004126818015558885,-0.4443615367825034,30.731517351849824,28.88999938964844,70.05825042724611,111.22650146484376,152.3947525024414,193.56300354003903,81518.90625,0.1492537260055542,20.915336633891254,14.287128749085356,11.931993168896765,11.077801893323072,11.20828426184972,39.858000000000004,-75.322998046875,PA,3.0,,Tangentially-fired,Diesel Oil,Boiler (Oil)
3319_1,,,,,,,,,,,0.0,,,,,,,33.2422,-79.98750305175781,SC,4.0,SERC,Dry bottom wall-fired boiler,Other Oil,Boiler (Oil)
3319_2,,,,,,,,,,,0.0,,,,,,,33.2422,-79.98750305175781,SC,4.0,SERC,Dry bottom wall-fired boiler,Other Oil,Boiler (Oil)
3399_A1,,,,,,,,,,,0.0,,,,,,,36.3903,-87.65390014648438,TN,4.0,SERC,Dry bottom wall-fired boiler,Diesel Oil,Boiler (Oil)
3399_B1,,,,,,,,,,,0.0,,,,,,,36.3903,-87.65390014648438,TN,4.0,SERC,Dry bottom wall-fired boiler,Diesel Oil,Boiler (Oil)
3804_5,-2.021667287984845e-10,4.0358251578005893e-07,-0.00028304737212392014,0.07822011333740661,3.840333556003156,193.56300354003903,341.3834953308105,489.20398712158203,637.0244789123535,784.844970703125,103538.875,0.24662578105926514,11.01907218535899,10.867251705378878,10.037966232036402,9.844180271168543,9.282213281467053,38.5367,-77.28060150146484,VA,3.0,SERC,Tangentially-fired,Residual Oil,Boiler (Oil)
3809_3,,,,,,,,,,,0.0,,,,,,,37.2144,-76.46109771728516,VA,3.0,SERC,Tangentially-fired,Residual Oil,Boiler (Oil)
3935_AUX1,,,,,,,,,,,0.0,,,,,,,38.4731,-81.82330322265625,WV,3.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
3935_AUX3,,,,,,,,,,,0.0,,,,,,,38.4731,-81.82330322265625,WV,3.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
3948_AUX1,,,,,,,,,,,0.0,,,,,,,39.8297,-80.81529998779297,WV,3.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
50296_017,,,,,,,,,,,0.0,,,,,,,35.0442,-88.26519775390625,TN,4.0,,Tangentially-fired,Other Oil,Boiler (Oil)
50607_23,,,,,,,,,,,0.0,,,,,,,39.9422,-75.1875,PA,3.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
50607_24,,,,,,,,,,,0.0,,,,,,,39.9422,-75.1875,PA,3.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
50607_26,,,,,,,,,,,0.0,,,,,,,39.9422,-75.1875,PA,3.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
54099_000044,,,,,,,,,,,0.0,,,,,,,43.8914,-73.39610290527344,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
546_5,4.162871266144616e-06,-0.0011990399788220625,0.12235881743713595,-5.251982686861892,91.48451808828469,36.59400177001953,48.63150215148926,60.66900253295898,72.7065029144287,84.74400329589844,19860.91015625,0.4318181872367859,11.85425071796314,10.831328025877935,11.866119970857016,11.933759457294386,10.107108853278378,41.4281,-72.10189819335938,CT,1.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
546_6,-1.8446534344788098e-09,1.6700975623784646e-06,-0.0005037735193716602,0.056739076364252475,12.018361306984522,82.81800079345703,162.506254196167,242.19450759887692,321.88276100158686,401.5710144042969,36560.29296875,0.20623500645160675,14.12397880475785,13.815808301760347,13.589322566296776,13.982031653915206,13.746178284399488,41.4281,-72.10189819335938,CT,1.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
562_4,,,,,,,,,,,0.0,,,,,,,41.5544,-72.57929992675781,CT,1.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
593_5,8.751524651398146e-09,-6.906439925924597e-06,0.002006532720476812,-0.2618976750982225,23.94014059024739,49.112998962402344,114.35624885559082,179.5994987487793,244.84274864196775,310.08599853515625,484103.0,0.15838509798049927,15.150238862522556,11.398878233855902,10.721540525057053,10.1833090494901,10.654991269150166,39.7372,-75.50330352783203,DE,3.0,MAAC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
6156_NHB1,5.73433576916446e-10,-9.628942306201746e-07,0.000590478571298173,-0.15312357814841646,24.839013272918,52.00199890136719,152.3947486877441,252.7874984741211,353.18024826049805,453.572998046875,71873.5,0.1146496832370758,18.341845066336,12.118526863464652,10.651208936155593,10.915308140576755,11.284230352195575,41.2836,-72.9041976928711,CT,1.0,,Tangentially-fired,Residual Oil,Boiler (Oil)
6166_AB1,,,,,,,,,,,0.0,,,,,,,37.9256,-87.03720092773438,IN,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
6166_AB2,,,,,,,,,,,0.0,,,,,,,37.9256,-87.03720092773438,IN,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
6264_AUX1,,,,,,,,,,,0.0,,,,,,,38.9794,-81.93440246582031,WV,3.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
6264_AUX2,,,,,,,,,,,0.0,,,,,,,38.9794,-81.93440246582031,WV,3.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
676_1,,,,,,,,,,,0.0,,,,,,,28.0809,-81.92559814453125,FL,4.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
676_2,1.2706936566354916e-06,-0.0003471331944458873,0.033719180461206186,-1.4086374170538745,28.97518936656678,18.297000885009766,39.483000755310066,60.66900062561035,81.85500049591064,103.04100036621094,50428.45703125,0.17757010459899902,12.505925749892054,7.644898937936817,7.3237834953097405,6.258766378077593,5.309988674077153,28.0809,-81.92559814453125,FL,4.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
715_1,,,,,,,,,,,0.0,,,,,,,31.2125,-81.5457992553711,GA,4.0,SERC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
715_2,,,,,,,,,,,0.0,,,,,,,31.2125,-81.5457992553711,GA,4.0,SERC,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
733_4,,,,,,,,,,,0.0,,,,,,,32.1486,-81.14579772949219,GA,4.0,SERC,Tangentially-fired,Residual Oil,Boiler (Oil)
8002_1,2.086567764108509e-09,-2.2852286878397003e-06,0.000922173119518144,-0.16580199360724732,24.501544141509356,51.03900146484375,142.0425033569336,233.04600524902344,324.04950714111334,415.0530090332031,43870.4296875,0.1229698359966278,18.15174359327,13.856687947667586,13.176516730937088,12.855728060219992,13.073419960578756,43.0974,-70.78340148925781,NH,1.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
8006_1,-4.926819752552598e-10,7.429018196864844e-07,-0.00037773512228103575,0.06925024058388612,8.053212885065616,119.41200256347656,242.9167594909668,366.421516418457,489.92627334594727,613.4310302734375,108846.9296875,0.194662481546402,12.101093200433487,11.519009309685538,10.378802546381742,10.29097706093984,10.114897223076113,41.5711,-73.9738998413086,NY,2.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
8006_2,9.515173431706954e-11,-2.2743233728120874e-07,0.00018984926931664165,-0.06736277471868465,18.70570738536087,104.96700286865234,231.36075019836426,357.7544975280762,484.14824485778814,610.5419921875,176957.03125,0.17192429304122925,13.47512967686135,10.738874869746521,10.04977489124092,10.010692998976054,9.807306899825631,41.5711,-73.9738998413086,NY,2.0,NPCC,Tangentially-fired,Residual Oil,Boiler (Oil)
8102_B001,,,,,,,,,,,0.0,,,,,,,38.9347,-82.11579895019531,OH,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
8102_B002,,,,,,,,,,,0.0,,,,,,,38.9347,-82.11579895019531,OH,5.0,ECAR,Other boiler,Diesel Oil,Boiler (Oil)
880006_1,,,,,,,,,,,0.0,,,,,,,39.949,-75.15570068359375,PA,3.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880006_2,,,,,,,,,,,0.0,,,,,,,39.949,-75.15570068359375,PA,3.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880006_3,,,,,,,,,,,0.0,,,,,,,39.949,-75.15570068359375,PA,3.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880006_4,,,,,,,,,,,0.0,,,,,,,39.949,-75.15570068359375,PA,3.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880100_BLR001,,,,,,,,,,,0.0,,,,,,,40.76,-73.75,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880100_BLR002,,,,,,,,,,,0.0,,,,,,,40.76,-73.75,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880100_BLR003,,,,,,,,,,,0.0,,,,,,,40.76,-73.75,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
880100_BLR004,,,,,,,,,,,0.0,,,,,,,40.76,-73.75,NY,2.0,,Dry bottom wall-fired boiler,Residual Oil,Boiler (Oil)
